feature,global_mean,global_std,local_std,stability_ratio,stability_gain
feature_dizzy_hotting_spending,1474.376306620209,574.2100677894224,441.9905718564925,0.7697367159688705,132.21949593292987
feature_doggiest_ledgiest_gingelly,1545.9006968641115,960.5268127491213,318.25213523184846,0.33133081867957426,642.2746775172728
feature_dogging_yauld_spade,586.4651567944251,568.8994684837339,378.8758609684794,0.6659803391595405,190.02360751525453
feature_doglike_royal_puma,1676.8048780487804,529.0588174929968,390.79010326802086,0.7386515267240467,138.26871422497595
feature_domineering_chewiest_aventurine,1096.1149825783973,548.6110661836669,452.8383578024147,0.8254269476416487,95.77270838125224
feature_donnard_anile_barcarole,902.2770034843205,519.6007981641152,449.84831030212047,0.8657575428897561,69.75248786199472
feature_donnard_groutier_twinkle,764.9216027874564,735.5638307896962,331.1209355223181,0.4501593494161193,404.4428952673781
feature_donsie_epaxial_smudge,1597.1010452961673,521.8337918834272,417.6261603383313,0.8003049377676659,104.20763154509592
feature_dorsal_phenological_hodograph,1428.2961672473868,548.769761102793,432.8295873088451,0.7887271092325537,115.94017379394796
feature_dosed_denominate_advisor,1519.7177700348432,472.7163683271109,395.40169533749935,0.8364459575131292,77.31467298961155
feature_dotier_ensuing_stigma,1631.2299651567944,555.8358792711786,414.42649335593126,0.7455914754897333,141.4093859152473
feature_dotier_zonary_tibia,778.8379790940767,631.3725566506242,389.31674556152245,0.6166196827223747,242.05581108910178
feature_dotiest_pitched_totara,2518.9006968641115,282.76338735440027,47.38821051928543,0.16758962665803553,235.37517683511484
feature_dotty_volumetrical_francophobia,2466.7369337979094,311.25804874614136,52.30598835644986,0.16804702261405632,258.9520603896915
feature_dowable_agricultural_lipoprotein,1506.1202090592335,571.567464065543,443.2943853940041,0.7755766611361392,128.27307867153894
feature_dramatic_forward_syllabification,1558.5836236933799,533.5115542419937,416.7986407995734,0.7812363902629166,116.71291344242036
feature_dramaturgic_earlier_danish,1789.3937282229965,516.0712321083307,400.2760809383937,0.7756217669857831,115.79515116993701
feature_drastic_osteopathic_institute,1512.9616724738676,582.6721875202119,422.1848527951537,0.7245666806097706,160.4873347250582
feature_drawling_twinkling_aileron,1093.5975609756097,959.9224318180502,339.7578302214255,0.3539430051425502,620.1646015966247
feature_drawn_gimcrack_vulcanalia,1724.4634146341464,522.6864501651304,389.89868257220087,0.7459513872016801,132.78776759292953
feature_dreamiest_turki_greet,2302.6864111498257,290.199965823673,126.50485666853477,0.4359230584658297,163.6951091551382
feature_dreamlike_somatogenic_boyar,401.6707317073171,438.72796607569444,286.2269517911948,0.6524018843645166,152.50101428449966
feature_dreamy_hyperbatic_discordancy,828.1062717770035,870.5799580631232,336.38428074409916,0.38639102316631657,534.1956773190241
feature_dreggy_jansenism_arborvitae,2137.268292682927,417.32427969202274,187.44532541467254,0.44915988485741487,229.8789542773502
feature_dressier_bermudan_suppositive,1041.7038327526132,527.8645736530531,447.8147235847307,0.8483515392701153,80.04985006832237
feature_dressiest_heliac_microlux,968.5261324041812,804.8956498635763,344.17753644454916,0.4276051641015635,460.71811341902713
feature_dried_mantic_swamper,1644.3885017421603,524.8454045866526,405.9770131025943,0.7735173244439963,118.86839148405835
feature_driven_malacostracan_array,1390.0487804878048,663.956101276729,452.81670308805207,0.6819979547101465,211.13939818867692
feature_driven_retrogressive_vibration,1478.4407665505225,1004.7889791622088,314.4772245883042,0.31297837765947106,690.3117545739046
feature_droll_clumsy_gleaner,1039.2229965156794,563.4322075055086,445.82461153617015,0.7912657558395104,117.60759596933843
feature_dronish_burned_interrogator,1480.7247386759582,597.930162370819,475.92946014219126,0.7959616190879389,122.00070222862769
feature_droopier_hexaplaric_relegating,540.2299651567944,559.5749097832985,363.31372291781196,0.6492673573561566,196.26118686548654
feature_drossiest_remaining_musicale,1578.3101045296166,562.2466570094605,434.2122412390682,0.7722806989170983,128.0344157703923
feature_droughtiest_underwrought_incitement,1235.7543554006968,681.6078086582704,431.63203676448654,0.6332557099281836,249.97577189378387
feature_drowsing_perfect_sustainment,1406.5087108013938,570.128820225515,445.2448840690225,0.780954879447956,124.88393615649255
feature_drunken_unrepeated_oppenheimer,1330.0905923344949,771.0829958850755,338.87977341289036,0.43948547072278843,432.2032224721852
feature_dudish_wiretap_gunsmith,1389.1010452961673,587.2782759196388,477.18354014010987,0.8125339548664083,110.09473577952889
feature_dulotic_inspectorial_dartford,843.4146341463414,580.4985359943435,457.89066646261205,0.7887886671036736,122.60786953173141
feature_dumpy_funkiest_homestead,1370.5557491289198,563.0707377407163,448.9693147311826,0.7973586347829794,114.10142300953368
feature_duodecimal_unpierced_trad,1595.418118466899,776.5455788562128,385.66139526328857,0.49663716562694976,390.8841835929243
feature_duskish_unsensitive_severity,1152.479094076655,559.4854486722302,458.7614733673728,0.8199703396327905,100.72397530485739
feature_dusty_cuneal_molarity,727.8519163763066,502.6840288215572,426.00265092349724,0.8474561086059881,76.68137789805996
feature_dyed_weightier_searching,2268.649825783972,313.7980715277892,144.93108037790546,0.46186096578694463,168.86699114988375
feature_dynamic_appeasing_energumen,2498.04181184669,275.64579731706687,49.64298529595785,0.18009701500674452,226.002812021109
feature_dyspathetic_complacent_cuprammonium,2501.6254355400697,277.29564262393615,44.19210429169581,0.15936818867229163,233.10353833224033
feature_dysphagic_destructive_momentum,1905.9006968641115,474.18900610133005,316.6182109544755,0.6677046639221681,157.57079514685455
feature_dyspnoeal_postern_necessarianism,563.9337979094076,556.5288887260017,368.204891349599,0.6616096644910717,188.3239973764027
feature_dyspnoeic_unespied_essayer,898.815331010453,543.6212822113398,449.3660027832634,0.8266159134817804,94.25527942807639
feature_dystonic_myalgic_sprinkling,1667.2247386759582,520.9361053374711,386.99616629508284,0.7428860513409419,133.93993904238823
feature_dystopian_homochromatic_braving,1507.0296167247386,555.671768496983,443.40802158228695,0.797967517373873,112.26374691469601
feature_early_psychogenetic_grutch,2237.1672473867598,378.088357643328,162.8838433946332,0.4308089368577985,215.20451424869478
feature_eastmost_televisionary_etherealisation,1857.506968641115,625.2946690661311,381.74947969729567,0.610511329430384,243.5451893688354
feature_eastward_trippant_masker,570.5905923344948,549.6519139493645,359.64632824573215,0.654316521271795,190.00558570363233
feature_easy_bentham_origanum,1387.9268292682927,1062.9190970403652,258.91730576295373,0.24359079301886055,804.0017912774115
feature_ebon_homicidal_cara,1287.0905923344949,535.3909228734511,448.9147851303446,0.8384803812530333,86.4761377431065
feature_echinate_subtractive_draft,2294.029616724739,538.421408779373,140.29179211831865,0.2605613183851044,398.12961666105434
feature_echinoid_horrible_sale,1800.9477351916375,522.6348710456539,361.1486391623349,0.6910151985070805,161.48623188331896
feature_echt_multiplicate_nitrogenisation,1493.4355400696863,609.1154533039872,445.78624993273945,0.7318583817151391,163.3292033712478
feature_ectomorphic_plump_indisposition,1484.418118466899,1011.6096306219781,297.4492089220346,0.29403556462699043,714.1604216999435
feature_ectophytic_lilac_inset,1527.376306620209,592.6377229907324,448.7556059201243,0.7572174171692778,143.8821170706081
feature_ecumenic_spluttering_antitussive,803.4599303135889,646.2459273110651,390.3806196938176,0.6040743982993199,255.86530761724748
feature_edaphic_colonial_hypoglycaemia,1617.0505226480836,586.8035867732812,473.75499132832624,0.8073484927612881,113.04859544495491
feature_educible_wakerife_nerve,871.5714285714286,518.696275750258,435.0497654796085,0.8387370139689924,83.64651027064951
feature_edwardian_isosteric_asthenia,995.7700348432056,580.4597107634129,480.528894653952,0.8278419427628608,99.93081610946086
feature_effaceable_untethered_slavophobe,1106.5452961672474,546.2010068001462,471.01402790954893,0.8623455871473559,75.18697889059723
feature_effete_fubsier_mask,1194.7752613240418,545.3182877175641,455.2759864643246,0.8348812000600373,90.04230125323949
feature_effulgent_tangerine_lothario,411.1062717770035,446.74360747048684,295.8386768675357,0.6622113264084695,150.90493060295114
feature_egotistical_carotid_irrationality,1144.1411149825783,568.8795631451352,483.4423866716767,0.8498150012612399,85.43717647345852
feature_eighteenth_unwise_thingummy,527.1585365853658,462.0298687359266,375.21060945762304,0.8120916738222282,86.81925927830355
feature_eightieth_undissembled_cytosome,1411.0017421602788,636.3677345212573,447.86713477503974,0.7037866794298936,188.50059974621752
feature_elaborative_autarkic_phrygian,1591.1742160278745,924.1607584542113,318.42436877578376,0.3445551716655804,605.7363896784275
feature_elamite_statutable_optime,1354.0313588850174,764.1001727905403,460.8042832022984,0.6030678955606215,303.29588958824195
feature_elated_taped_gunyah,1102.0853658536585,562.125210128719,490.03426312356333,0.8717528662543923,72.09094700515567
feature_elemental_easier_alkalinity,1359.47212543554,568.7585805562692,457.2840209260852,0.8040037312120069,111.47455963018399
feature_eleusinian_educible_impropriety,1245.740418118467,585.8880020949207,470.16204919059663,0.8024776877312209,115.72595290432406
feature_elfin_irrefutable_apothecium,1566.1533101045295,612.7749011030348,438.2882077497969,0.7152515662127309,174.4866933532379
feature_eliminative_social_remonetization,1711.705574912892,533.7430754395662,385.16703860463787,0.7216337903539677,148.5760368349283
feature_elmy_heliometric_lipoma,1413.520905923345,632.835425547156,425.84895241486015,0.6729221140657017,206.98647313229583
feature_elohistic_muckiest_holystone,1984.3188153310105,441.3774580594957,289.75258928524215,0.6564734650453871,151.62486877425357
feature_elusive_vapoury_accomplice,536.9337979094076,434.54176278311127,370.27397835088635,0.8521021684530187,64.26778443222491
feature_emboldened_maledict_doric,978.3937282229965,553.2591158264485,449.7813558818654,0.8129669137217742,103.47775994458306
feature_embryologic_unsprung_scylla,1313.7473867595818,586.9779591746687,465.97593400142677,0.7938559305644473,121.00202517324198
feature_embryonal_ovine_anelace,1739.9059233449477,509.95859757322336,376.1315618102702,0.7375727433564108,133.82703576295313
feature_embryonic_overcorrect_jacobin,722.0574912891987,648.0384620891916,377.75175885876905,0.5829156461499932,270.2867032304226
feature_empathic_anglophobiac_specification,491.82229965156796,472.6625224883333,338.84247339766165,0.7168803475550047,133.82004909067166
feature_employable_communicable_perpendicularity,1801.5522648083625,514.7398196233281,345.89909653247776,0.6719882226822802,168.84072309085036
feature_empyrean_introspectionist_font,1399.9355400696863,654.3010480330994,464.18655138860294,0.7094388015791792,190.11449664449646
feature_emulative_bacilliform_arezzo,1395.8449477351917,1063.0626334573672,270.3857734063621,0.25434604217720874,792.6768600510051
feature_enantiotropic_peremptory_purser,1170.4512195121952,690.9448498790813,449.2919244122531,0.6502572882493898,241.6529254668282
feature_enate_bronchitic_spoon,2497.771777003484,277.5271415835043,46.68545451043537,0.16821941898748782,230.84168707306895
feature_enceinte_awry_zincograph,1924.4599303135888,513.7140310731852,327.56327578010644,0.6376373935043266,186.15075529307876
feature_enceinte_even_outturn,1253.7508710801394,665.9548477880717,441.9481299685114,0.6636307723209991,224.00671781956027
feature_encouraged_moving_boasting,2346.1271777003485,254.14499481099998,97.10864652686777,0.3820993862148832,157.0363482841322
feature_encroaching_coolish_rosalie,1763.4668989547038,480.96531219793985,355.6890614616462,0.7395316303294309,125.27625073629366
feature_endosmotic_lemony_steeve,688.0191637630662,638.5511370328388,347.5790008932905,0.5443244569391715,290.9721361395483
feature_enduring_enwrapped_sahara,860.1898954703832,540.8106195152263,470.27746125183734,0.8695788216462654,70.533158263389
feature_engaged_dimmed_fango,2459.1062717770033,303.6696633322304,48.61584667428062,0.16009451237508818,255.0538166579498
feature_enhancive_nude_will,1580.7926829268292,549.7500246292627,413.0210693282646,0.7512888600719853,136.7289553009981
feature_enneastyle_opposable_swindon,1554.0400696864112,559.2884785431036,447.54332033692873,0.8002012154849659,111.74515820617484
feature_ennobling_conveyed_vara,361.8362369337979,517.7102908110319,265.4693498703645,0.5127758798352008,252.24094094066737
feature_enow_stockiest_dibble,303.4076655052265,457.58111385049057,226.34829902592494,0.494662677664362,231.23281482456562
feature_enrolled_breezy_petting,1796.4581881533102,522.9670862419052,341.969768997734,0.6539030428380562,180.99731724417126
feature_ensiform_unrequired_invocation,1764.054006968641,461.18658197716843,344.53529270995017,0.7470626990769796,116.65128926721826
feature_enunciative_dependant_picker,1156.7299651567944,682.220572470457,425.59463779410044,0.62383729686271,256.62593467635656
feature_enuretic_maledict_distillation,1360.3170731707316,607.1724704626799,432.37036528990376,0.7121046923626613,174.80210517277618
feature_envisioned_orogenic_introjection,1809.1167247386759,662.3741517394606,377.51900295775295,0.5699482716322043,284.8551487817076
feature_epeirogenic_compressed_depredation,1610.52787456446,584.675428007023,438.5759378734775,0.75011864166833,146.0994901335455
feature_epexegetic_superposable_moire,969.5993031358885,856.3571226627881,395.37643327682093,0.46169573745988474,460.9806893859672
feature_epicedial_glacial_tunguska,999.6655052264808,572.9475727121944,437.11727961243105,0.7629271864146735,135.83029309976337
feature_epigamic_itchier_sarsaparilla,1217.1498257839721,564.9352479767937,473.1258846961771,0.8374869268479634,91.8093632806166
feature_episematic_argumentative_columbine,886.5104529616725,867.0051092132547,331.2850467177374,0.3821027617915134,535.7200624955174
feature_epitaxial_ineducable_misuse,1092.5905923344949,809.919782282993,405.38117268153013,0.5005201521795728,404.53860960146284
feature_equalized_fringy_heterospory,1675.2038327526132,529.2548041671193,410.8160976377303,0.7762160955425349,118.43870652938904
feature_equinoctial_gamest_decalescence,1255.0017421602788,534.0174860335846,461.14983315616877,0.8635481893699016,72.86765287741588
feature_equitant_nattiest_burler,1568.4425087108013,540.6530593142671,415.10082156173,0.7677766996976207,125.55223775253711
feature_equivalve_transcendental_milter,1268.2351916376306,552.8166355551116,465.56755460746325,0.842173561112109,87.24908094764834
feature_eradicable_apprenticed_vulpinite,489.3466898954704,481.2780940938864,345.5996071504264,0.7180871338037832,135.67848694346003
feature_erastian_planular_palaeoclimatology,866.8135888501743,870.7473100332866,377.0663452382785,0.43303762284819936,493.6809647950081
feature_eristic_nettlelike_walton,1531.6010452961673,553.7623806649771,442.036742579724,0.798242636216839,111.72563808525308
feature_ersatz_scrubby_laryngology,588.4547038327526,625.9913468703414,272.6257905998626,0.4355104778410464,353.3655562704788
feature_erythrocyte_lifeful_crayon,2014.02787456446,452.4623759661499,275.14460165646693,0.6081049304242069,177.317774309683
feature_esemplastic_droopier_scad,902.5156794425087,535.9758553841515,447.1120697852128,0.8342018866964686,88.8637855989387
feature_esemplastic_liquefied_prepostor,1912.705574912892,671.7797326122763,335.1511906875251,0.4989004199103467,336.62854192475123
feature_esteemed_goniometrical_ascendant,2233.9407665505228,339.94172579874237,162.81587428411507,0.4789523083744885,177.1258515146273
feature_estranging_stylish_liker,1251.3188153310105,660.086676122466,436.2235173321417,0.6608579344377027,223.8631587903243
feature_ethnographic_unimaginable_teleplay,1105.6707317073171,734.6691776866269,438.54907354299206,0.596934085248987,296.1201041436348
feature_etiolate_painstaking_ephemeral,1840.1498257839721,514.3570498406115,376.71867588363233,0.7324069457206227,137.63837395697914
feature_etruscan_unborne_garibaldi,1580.8222996515678,955.6470427345013,305.81020304847084,0.32000329554039264,649.8368396860304
feature_etymological_inshore_timbal,1581.240418118467,589.6033079723188,472.87091569275105,0.8020153708414265,116.73239227956776
feature_eudaemonic_fungoid_alcyonarian,1615.2142857142858,543.8902123375078,416.3539496454007,0.76551101711504,127.53626269210713
feature_eunuchoid_antlike_sennacherib,1462.1045296167247,596.9181288751379,480.2303473609472,0.8045162713786513,116.6877815141907
feature_euphoriant_conditioned_obstruct,2154.6428571428573,396.7604589108814,217.7233577620857,0.548752661391063,179.03710114879573
feature_euphoric_analytic_callum,2466.317073170732,312.4926981141556,52.58051860771236,0.1682615911508574,259.91217950644324
feature_eutherian_beastlier_bogong,1439.621951219512,548.2231507085418,465.6001092475359,0.8492893972933812,82.62304146100587
feature_evacuated_portliest_exterritoriality,1616.7891986062718,587.338059063804,426.86802961299776,0.7267842140068536,160.4700294508063
feature_evergreen_polyhydroxy_noctilucence,811.0191637630662,489.4589683073976,431.1240901104487,0.8808176333990217,58.334878196948864
feature_evolutive_incommutable_muffineer,891.1655052264808,556.5508860747435,468.8239335469091,0.8423738875944348,87.72695252783444
feature_examinational_bitchiest_casaba,2257.1811846689898,358.3749174055993,256.1139261445348,0.7146536035463436,102.26099126106453
feature_exclusionist_enwrapped_sullage,1886.1550522648083,476.34896208869964,330.1967662310718,0.6931825038165755,146.15219585762782
feature_excommunicate_shier_convexity,1551.8745644599303,558.1145099600934,456.5060575494928,0.8179433600142991,101.60845241060059
feature_excrescent_megascopic_thorburn,1397.726480836237,571.3319914274291,455.9460488668089,0.7980404663279274,115.38594256062021
feature_excurrent_unshowered_millpond,1163.8885017421603,574.2274009182167,467.84053178427325,0.8147304204504594,106.38686913394349
feature_execrable_stupid_judicator,1316.8501742160279,566.413552619985,459.96524443793805,0.8120660996022024,106.44830818204696
feature_exegetical_observing_requiescat,1058.6567944250871,559.8008019383223,472.79328660742806,0.8445741502519668,87.0075153308942
feature_exequial_electrophotographic_florilegium,964.9372822299651,808.7570556831073,359.7297986885708,0.4447933976720972,449.0272569945365
feature_exhalant_meteorological_excavator,2287.595818815331,312.85554776857106,123.40131980573334,0.39443545331347973,189.4542279628377
feature_exhaled_trusting_caressing,1614.4825783972126,596.3887474545218,426.3607707699272,0.7149041168025052,170.02797668459453
feature_exhausting_cunning_bier,1364.4198606271777,1076.2559819079527,255.03084699468639,0.23696114240645216,821.2251349132663
feature_exhilarated_tenable_nehru,1242.0696864111499,669.208317155159,442.00730184499815,0.6604928398439447,227.2010153101608
feature_exonerative_divisive_lawing,1556.3292682926829,508.71579541344,402.4747276531113,0.7911583074121274,106.24106776032869
feature_exospherical_dustproof_kookaburra,2212.588850174216,398.46492740841285,178.91648715015313,0.4490143920917032,219.54844025825972
feature_exoteric_quirky_wolly,1388.2491289198606,568.0818793062302,484.9526713036324,0.8536668550242804,83.1292080025978
feature_expanding_eozoic_grocery,2406.5400696864112,234.4356134546148,152.59417978451978,0.6509001663011452,81.84143367009503
feature_expansile_encyclopaedic_chortler,1963.0400696864112,433.75228387506667,265.08611659228035,0.6111463303986496,168.66616728278632
feature_expectative_hardier_pikeman,1582.7752613240418,524.2875661525676,417.6250920910345,0.7965573075778526,106.66247406153309
feature_experimental_effluent_tubercle,1890.8449477351917,482.35280549711706,311.7221839775779,0.6462534900285576,170.63062151953915
feature_expert_obliging_cockle,662.8606271777004,493.7857086743749,416.7236005845874,0.8439361311272664,77.0621080897875
feature_explorative_pronephric_hitchcock,1607.637630662021,906.0841015051031,318.56291519795985,0.3515820602842414,587.5211863071434
feature_expressed_metaphoric_katanga,1394.766550522648,555.4699576511784,459.2012976657621,0.8266897090303654,96.26865998541632
feature_expugnable_unfrighted_muffle,911.9181184668989,629.9209916822097,424.7470445402404,0.6742862202543046,205.17394714196928
feature_expulsive_benedictive_koniology,2518.121951219512,293.2063686735693,42.74963064554707,0.14580048461751124,250.4567380280222
feature_expurgated_conservational_dispensator,857.1655052264808,866.1469161831717,344.26202800719375,0.3974637807685615,521.884888175978
feature_exserted_difficile_mohawk,2435.224738675958,335.93493825101746,79.52967322092762,0.23674129768991584,256.4052650300898
feature_exterior_indecisive_anoa,2517.9216027874563,282.9736618832041,44.82082865846284,0.1583922276023074,238.15283322474127
feature_external_unexplored_blacking,797.6724738675958,519.19219108426,443.2156889515652,0.8536640122147666,75.9765021326948
feature_extinguishable_fragile_hilbert,1152.2473867595818,545.6892704458472,463.3686236633462,0.8491437320817355,82.320646782501
feature_extremer_invitation_estranger,635.1567944250871,565.2439679120074,377.5068760409664,0.6678653775562866,187.737091871041
feature_exuvial_curdier_surfperch,681.0714285714286,500.26156870472465,429.82131241744787,0.8591931487568385,70.44025628727678
feature_factorial_magical_fjord,1579.6637630662021,541.7475054827752,428.4856081465352,0.7909323140578057,113.26189733624
feature_fahrenheit_roiliest_spectrology,1715.8449477351917,519.3563058502683,394.56572222082866,0.7597206730259339,124.79058362943965
feature_fair_lukewarm_apparition,647.6324041811847,474.3334690443433,386.7722387166567,0.8154015349072893,87.56123032768659
feature_falconine_genitival_remissibility,1888.7108013937282,480.1354339057389,409.23876944492,0.8523402784833051,70.8966644608189
feature_faltering_bashful_cluny,852.8066202090592,549.2933450751796,466.3693330978035,0.8490351053387939,82.92401197737604
feature_familiar_buccinatory_osbert,1056.5313588850174,579.3171356796227,461.9433620963771,0.7973928849082823,117.37377358324557
feature_famished_alleviative_gaynor,1533.2421602787456,600.9745072455443,433.2929805272296,0.7209839607226403,167.68152671831467
feature_farming_topical_antimonarchist,919.9198606271777,661.8715390690627,433.68098441950997,0.6552343752829923,228.19055464955272
feature_farther_sightable_camerlengo,1471.4825783972126,1011.6084727498287,301.65013741204046,0.2981886229086959,709.9583353377882
feature_farthermost_peeled_cumber,930.9425087108013,847.2425791725651,362.3116833821364,0.4276363019148277,484.93089579042874
feature_fascistic_necrotic_genip,1034.635888501742,577.3901426159327,498.1996542518671,0.8628475228113802,79.19048836406563
feature_fashioned_helicoidal_buhrstone,1627.2439024390244,555.3146677320499,450.42527089042784,0.8111171864593477,104.88939684162204
feature_fatalistic_brooding_fitzgerald,1497.259581881533,571.2293566290759,455.65388960322525,0.7976723960619222,115.57546702585068
feature_fatigate_unshakeable_fieldmouse,1998.864111498258,407.25222212658974,277.1919720566577,0.6806395570028239,130.06025006993207
feature_faucial_seraphic_xenia,500.12891986062715,467.9025801781821,324.1871068419234,0.6928517186600459,143.7154733362587
feature_faustian_rescued_heterotopia,2426.0087108013936,332.5019465004782,77.03634363815435,0.23168689521654742,255.46560286232386
feature_feasible_then_mandatary,1726.9076655052265,539.4517223477274,431.57363661490615,0.8000227244370839,107.8780857328212
feature_feat_protomorphic_delaine,1088.3902439024391,552.8678595573525,437.87092616490366,0.7919992428488791,114.99693339244885
feature_featherbrained_meiotic_marsh,1251.0766550522649,619.3609787813238,498.4023051582096,0.8047040776428688,120.95867362311418
feature_featherbrained_pedagogical_butter,1451.4024390243903,643.5434384188153,453.419659314865,0.704567294523142,190.1237791039503
feature_feebler_structuralism_spearfish,2502.8397212543555,277.86167178354134,43.72325156003068,0.15735618115078423,234.13842022351065
feature_feebler_unrent_kenny,895.801393728223,862.8622762536606,363.35579379898047,0.4211052027637405,499.50648245468017
feature_felt_retrocessive_variation,1427.5435540069686,555.0699756385761,450.9089132207952,0.8123460698843428,104.1610624177809
feature_fermentation_ratite_catheter,1076.9216027874565,707.923132396744,408.70966701652674,0.5773362224127352,299.21346538021726
feature_ferniest_sightlier_jughead,623.0836236933798,525.1424671419373,392.1679334873095,0.7467838882306826,132.97453365462786
feature_fibroblastic_runty_kirghiz,2367.8188153310102,272.7992733762592,192.167335248263,0.704427592016404,80.6319381279962
feature_fibroid_unvocalized_amnion,996.2822299651568,1010.1195048602086,299.99954551927397,0.2969941121578394,710.1199593409347
feature_fidgety_temptable_grey,1419.9703832752614,535.4572779442988,458.68897601716253,0.8566303884749474,76.76830192713624
feature_fifteen_spermophytic_dichroism,873.8188153310105,570.6860131272259,464.0360295470804,0.8131196820547106,106.64998358014554
feature_fifty_symbolistical_reactor,691.7212543554007,668.1701946931332,367.54585966434604,0.5500782025051967,300.6243350287872
feature_figurate_battlemented_condensery,2275.5574912891984,439.60904732504156,193.2146412897865,0.43951470622697614,246.39440603525506
feature_figured_unclouded_sachet,744.2752613240418,513.3937191234878,433.9614356288119,0.845279985835647,79.43228349467591
feature_filagree_redundant_underestimation,1213.1045296167247,555.1323879148845,461.47491911682056,0.8312880479738395,93.65746879806392
feature_filamentary_cringing_estate,792.8780487804878,646.1559300776754,394.75373303832987,0.6109264260576791,251.40219703934554
feature_filiform_quadrivial_killiecrankie,1142.6620209059233,567.2763075706465,484.30290037965466,0.8537336989335508,82.97340719099185
feature_filtrable_broadcast_conversationalist,1622.5627177700349,528.8535218215314,415.0139565647086,0.7847427301519617,113.83956525682282
feature_finned_doughty_dehumidifier,981.7334494773519,583.2511757917217,486.33076851188895,0.833827326368832,96.92040727983277
feature_finnic_drouthiest_decongestant,1481.0331010452962,552.5427346341623,435.62316375910723,0.7883972341931753,116.91957087505511
feature_firry_steepish_report,1621.6097560975609,559.1312829716269,432.19862503979454,0.7729823714079801,126.93265793183235
feature_fishiest_punctured_forewarning,2382.205574912892,266.332481729162,174.3591247478553,0.6546671424222451,91.9733569813067
feature_fitchy_stricken_detoxicant,1376.3031358885016,1095.374825879208,286.0167945540147,0.26111317130594264,809.3580313251932
feature_fitful_tunable_personation,1585.0557491289198,557.3470790451121,429.6487883175524,0.7708819234392655,127.69829072755971
feature_fitful_willyard_kaon,1462.0331010452962,1018.9653397684119,290.30743604047893,0.2849041323686823,728.657903727933
feature_fixable_bibliopolical_flatmate,713.8135888501743,528.6299805059444,427.3025706889541,0.808320728007119,101.32740981699033
feature_flabbiest_salaried_doob,2492.238675958188,314.15632412617583,51.54265728520915,0.164066909773581,262.6136668409667
feature_flagelliform_divisionism_integrality,1333.9773519163764,584.6549447090404,464.991274776807,0.795325993536606,119.66366993223335
feature_flailing_scatty_banting,1838.1881533101046,524.0094048145561,351.3070271368359,0.6704212250945409,172.70237767772016
feature_flakiest_defendant_redan,762.9808362369338,561.1628738706949,413.4487487207771,0.736771386654573,147.71412514991778
feature_flamboyant_veterinary_expelling,1064.259581881533,555.2571976447489,440.2477113297175,0.7928716875659234,115.00948631503138
feature_flamier_sluttish_shrieve,1433.5644599303137,540.862089171156,441.7479588853176,0.8167478692438477,99.11413028583837
feature_flatulent_gambogian_ruck,1030.3815331010453,786.7753120810687,388.4037063422516,0.4936653455926319,398.3716057388171
feature_flawier_oversized_sophism,848.5209059233449,533.9925015473311,437.7039607630291,0.8196818485179284,96.28854078430203
feature_flaxen_unsustained_ovenwood,991.5243902439024,599.6486393531417,504.0748517812185,0.8406170192014087,95.57378757192316
feature_fledgling_queasy_arachnidan,1153.5975609756097,563.0541932147017,480.78636462084756,0.8538900347688484,82.26782859385418
feature_fleecy_existentialist_moccasin,1003.0174216027874,561.1009214250641,460.9170839147649,0.8214513045962286,100.18383751029927
feature_fleshly_rooky_oscan,1534.1533101045295,794.9121418614308,368.3988617006636,0.4634460115780732,426.5132801607672
feature_flintier_caesural_remunerator,1451.348432055749,547.1909230848387,436.02480565305933,0.7968421756613391,111.16611743177936
feature_flipping_unlined_how,976.4651567944251,780.7662553896727,407.1995028476813,0.5215382965602837,373.5667525419914
feature_flittering_remunerative_hand,1556.2909407665504,549.6744656363311,424.22299934273997,0.7717713407910223,125.45146629359112
feature_floating_anodic_ruralization,1758.5191637630662,539.8988356036812,420.19635073986217,0.7782871957299645,119.702484863819
feature_floating_decussate_cetacea,761.7926829268292,561.716597895463,392.7792933379395,0.6992481525551019,168.93730455752348
feature_floating_gnathonic_popedom,1302.6341463414635,527.6012647244116,445.42130357632135,0.8442385061548017,82.17996114809029
feature_flooding_propagative_monologist,1563.0365853658536,562.434452619486,433.05584106102384,0.7699667739842512,129.37861155846218
feature_florescent_hoar_haiku,985.939024390244,550.5648232022614,484.37422407707714,0.8797769193821745,66.19059912518429
feature_fluctuating_diversionary_whetter,1676.6742160278745,516.759395065177,376.3161371683027,0.7282231165257078,140.44325789687434
feature_flurried_unclassified_permalloy,1355.5923344947735,643.8764618241794,445.4154481077342,0.6917715967529218,198.46101371644517
feature_fluttering_epizoan_spinet,1049.6463414634147,990.3081150154603,311.92118278490506,0.31497387333843613,678.3869322305552
feature_focussed_grandiose_copolymerization,1621.6080139372823,577.5955679756282,417.1872071749854,0.7222825629309343,160.4083608006428
feature_foiled_interfacial_dispensability,1557.9668989547038,534.8968166731328,444.8470545675831,0.8316502186989501,90.04976210554969
feature_folkloric_judgemental_churinga,1617.2996515679442,553.0557417726819,415.77574660553404,0.7517790978407869,137.2799951671479
feature_foraminiferal_tramontane_greece,1346.5505226480836,656.8048844643826,467.57667145690556,0.7118958499192791,189.228213007477
feature_forbidden_unhurried_loaning,2265.247386759582,333.8585640465515,135.10601094496786,0.40468038113927,198.75255310158366
